,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,logdir
60,"netParams.connParams.PYR->BC_AMPA.weight      0.000326
netParams.connParams.BC->BC_GABA.weight       0.003972
netParams.connParams.PYR->OLM_AMPA.weight     0.000202
netParams.connParams.BC->PYR_GABA.weight      0.001001
netParams.connParams.PYR->PYR_AMPA.weight     0.000021
netParams.connParams.OLM->PYR_GABA.weight     0.042535
PYR                                           3.450000
BC                                           21.200000
OLM                                           3.190000
dtype: float64",3.45,21.2,3.19,0.7801666666666668,35.183024644851685,False,1,c4390903,2023-07-30_23-30-22,1690774222,35.183024644851685,364708,node07,10.0.0.7,35.183024644851685,1,0.003971753588127483,0.001000639229898587,0.042534952597908605,0.000325988748093086,0.0002021198237437975,2.1171950327901185e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_c4390903_61_netParams_connParams_BC-_BC_GABA_weight=0.0040,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-29-47"
61,"netParams.connParams.PYR->BC_AMPA.weight      0.000362
netParams.connParams.BC->BC_GABA.weight       0.003434
netParams.connParams.PYR->OLM_AMPA.weight     0.000313
netParams.connParams.BC->PYR_GABA.weight      0.000733
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.OLM->PYR_GABA.weight     0.042320
PYR                                           3.370000
BC                                           21.400000
OLM                                           2.920000
dtype: float64",3.37,21.4,2.92,1.064466666666666,33.83331084251404,False,1,80140f15,2023-07-30_23-30-56,1690774256,33.83331084251404,364708,node07,10.0.0.7,33.83331084251404,1,0.0034339805689665016,0.0007327044025885567,0.04232032177551791,0.0003618412301212465,0.00031329417738826194,1.0294060579976204e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_80140f15_62_netParams_connParams_BC-_BC_GABA_weight=0.0034,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_23-30-22"
62,"netParams.connParams.PYR->BC_AMPA.weight      0.000216
netParams.connParams.BC->BC_GABA.weight       0.004273
netParams.connParams.PYR->OLM_AMPA.weight     0.000514
netParams.connParams.BC->PYR_GABA.weight      0.000950
netParams.connParams.PYR->PYR_AMPA.weight     0.000024
netParams.connParams.OLM->PYR_GABA.weight     0.042288
PYR                                           3.280000
BC                                           19.600000
OLM                                           4.140000
dtype: float64",3.28,19.6,4.14,0.1541666666666662,34.26604723930359,False,1,3af4756f,2023-07-30_23-31-31,1690774291,34.26604723930359,364708,node07,10.0.0.7,34.26604723930359,1,0.0042729752444422365,0.0009497013360361621,0.04228838994872847,0.00021645877732872615,0.0005136938728625433,2.4039290790219193e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_3af4756f_63_netParams_connParams_BC-_BC_GABA_weight=0.0043,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_23-30-56"
63,"netParams.connParams.PYR->BC_AMPA.weight      0.000337
netParams.connParams.BC->BC_GABA.weight       0.003036
netParams.connParams.PYR->OLM_AMPA.weight     0.000335
netParams.connParams.BC->PYR_GABA.weight      0.001030
netParams.connParams.PYR->PYR_AMPA.weight     0.000015
netParams.connParams.OLM->PYR_GABA.weight     0.042207
PYR                                           3.100000
BC                                           20.200000
OLM                                           2.310000
dtype: float64",3.1,20.2,2.31,0.5510666666666667,34.43714189529419,False,1,51c0f0e3,2023-07-30_23-32-06,1690774326,34.43714189529419,364708,node07,10.0.0.7,34.43714189529419,1,0.0030363420983063947,0.0010299856408147881,0.0422068186702961,0.00033687454037627273,0.0003351521547640591,1.4632200178708694e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_51c0f0e3_64_netParams_connParams_BC-_BC_GABA_weight=0.0030,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-31-31"
64,"netParams.connParams.PYR->BC_AMPA.weight      0.000521
netParams.connParams.BC->BC_GABA.weight       0.003216
netParams.connParams.PYR->OLM_AMPA.weight     0.000384
netParams.connParams.BC->PYR_GABA.weight      0.001058
netParams.connParams.PYR->PYR_AMPA.weight     0.000020
netParams.connParams.OLM->PYR_GABA.weight     0.041589
PYR                                           3.030000
BC                                           18.800000
OLM                                           2.370000
dtype: float64",3.03,18.8,2.37,0.7053666666666659,36.05706810951233,False,1,a5cf3d53,2023-07-30_23-32-42,1690774362,36.05706810951233,364708,node07,10.0.0.7,36.05706810951233,1,0.0032158855093142296,0.0010579648783887185,0.0415893790516934,0.0005211380171424218,0.00038359903569632695,1.9950214590557655e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_a5cf3d53_65_netParams_connParams_BC-_BC_GABA_weight=0.0032,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-32-06"
65,"netParams.connParams.PYR->BC_AMPA.weight      0.000254
netParams.connParams.BC->BC_GABA.weight       0.003317
netParams.connParams.PYR->OLM_AMPA.weight     0.000452
netParams.connParams.BC->PYR_GABA.weight      0.000875
netParams.connParams.PYR->PYR_AMPA.weight     0.000022
netParams.connParams.OLM->PYR_GABA.weight     0.042932
PYR                                           3.160000
BC                                           20.000000
OLM                                           2.850000
dtype: float64",3.16,20.0,2.85,0.1689333333333335,33.82121825218201,False,1,4e33b15c,2023-07-30_23-33-16,1690774396,33.82121825218201,364708,node07,10.0.0.7,33.82121825218201,1,0.0033173396954513067,0.0008754746813702963,0.042931869917543844,0.00025379487208311525,0.0004523730656633394,2.2043228683305987e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_4e33b15c_66_netParams_connParams_BC-_BC_GABA_weight=0.0033,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_23-32-42"
66,"netParams.connParams.PYR->BC_AMPA.weight      0.000510
netParams.connParams.BC->BC_GABA.weight       0.003669
netParams.connParams.PYR->OLM_AMPA.weight     0.000290
netParams.connParams.BC->PYR_GABA.weight      0.000964
netParams.connParams.PYR->PYR_AMPA.weight     0.000022
netParams.connParams.OLM->PYR_GABA.weight     0.043217
PYR                                           3.250000
BC                                           19.800000
OLM                                           2.770000
dtype: float64",3.25,19.8,2.77,0.1693666666666668,34.12002992630005,False,1,701533a9,2023-07-30_23-33-51,1690774431,34.12002992630005,364708,node07,10.0.0.7,34.12002992630005,1,0.003668783116079418,0.000964175264122773,0.04321730445851926,0.0005101002380017021,0.00029028862320099925,2.1757461661686177e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_701533a9_67_netParams_connParams_BC-_BC_GABA_weight=0.0037,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-33-17"
67,"netParams.connParams.PYR->BC_AMPA.weight      0.000432
netParams.connParams.BC->BC_GABA.weight       0.003179
netParams.connParams.PYR->OLM_AMPA.weight     0.000273
netParams.connParams.BC->PYR_GABA.weight      0.001076
netParams.connParams.PYR->PYR_AMPA.weight     0.000024
netParams.connParams.OLM->PYR_GABA.weight     0.043269
PYR                                           3.200000
BC                                           20.600000
OLM                                           2.380000
dtype: float64",3.2,20.6,2.38,0.6725666666666682,34.64535140991211,False,1,5211b784,2023-07-30_23-34-26,1690774466,34.64535140991211,364708,node07,10.0.0.7,34.64535140991211,1,0.0031793377569789443,0.0010762938306407418,0.04326885114782864,0.0004319907529382981,0.00027274377107359857,2.35181248372875e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_5211b784_68_netParams_connParams_BC-_BC_GABA_weight=0.0032,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-33-51"
68,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.BC->BC_GABA.weight       0.003727
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.BC->PYR_GABA.weight      0.000781
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.OLM->PYR_GABA.weight     0.042839
PYR                                           3.120000
BC                                           18.500000
OLM                                           2.980000
dtype: float64",3.12,18.5,2.98,0.5761666666666662,33.89260506629944,False,1,11793107,2023-07-30_23-35-00,1690774500,33.89260506629944,364708,node07,10.0.0.7,33.89260506629944,1,0.0037270100549188306,0.0007812865613921561,0.042838614546445136,0.00054,0.00054,1e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_11793107_69_netParams_connParams_BC-_BC_GABA_weight=0.0037,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_23-34-26"
69,"netParams.connParams.PYR->BC_AMPA.weight      0.000180
netParams.connParams.BC->BC_GABA.weight       0.003729
netParams.connParams.PYR->OLM_AMPA.weight     0.000506
netParams.connParams.BC->PYR_GABA.weight      0.001080
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.OLM->PYR_GABA.weight     0.042941
PYR                                           3.190000
BC                                           20.100000
OLM                                           3.100000
dtype: float64",3.19,20.1,3.1,0.1064666666666672,33.75947570800781,False,1,fc336ebe,2023-07-30_23-35-34,1690774534,33.75947570800781,364708,node07,10.0.0.7,33.75947570800781,1,0.0037290626178498355,0.00108,0.04294084689306421,0.00018,0.0005058783259109187,3.0000000000000004e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_fc336ebe_70_netParams_connParams_BC-_BC_GABA_weight=0.0037,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-35-00"
70,"netParams.connParams.PYR->BC_AMPA.weight      0.000222
netParams.connParams.BC->BC_GABA.weight       0.003484
netParams.connParams.PYR->OLM_AMPA.weight     0.000482
netParams.connParams.BC->PYR_GABA.weight      0.000883
netParams.connParams.PYR->PYR_AMPA.weight     0.000012
netParams.connParams.OLM->PYR_GABA.weight     0.043524
PYR                                           3.150000
BC                                           18.600000
OLM                                           2.750000
dtype: float64",3.15,18.6,2.75,0.5881666666666652,34.76305317878723,False,1,f5c86439,2023-07-30_23-36-09,1690774569,34.76305317878723,364708,node07,10.0.0.7,34.76305317878723,1,0.0034835946540512294,0.0008834362635109707,0.04352401630461287,0.00022218237463884184,0.0004817703978907456,1.2110898013647906e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_f5c86439_71_netParams_connParams_BC-_BC_GABA_weight=0.0035,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_23-35-35"
71,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.BC->BC_GABA.weight       0.003095
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.BC->PYR_GABA.weight      0.001080
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.OLM->PYR_GABA.weight     0.042701
PYR                                           2.930000
BC                                           19.000000
OLM                                           2.540000
dtype: float64",2.93,19.0,2.54,0.5076666666666664,33.12976145744324,False,1,41a182ca,2023-07-30_23-36-43,1690774603,33.12976145744324,364708,node07,10.0.0.7,33.12976145744324,1,0.003094623892820743,0.00108,0.04270113394909806,0.00054,0.00054,1e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_41a182ca_72_netParams_connParams_BC-_BC_GABA_weight=0.0031,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-36-10"
72,"netParams.connParams.PYR->BC_AMPA.weight      0.000336
netParams.connParams.BC->BC_GABA.weight       0.003620
netParams.connParams.PYR->OLM_AMPA.weight     0.000300
netParams.connParams.BC->PYR_GABA.weight      0.000590
netParams.connParams.PYR->PYR_AMPA.weight     0.000019
netParams.connParams.OLM->PYR_GABA.weight     0.043110
PYR                                           3.630000
BC                                           22.200000
OLM                                           3.320000
dtype: float64",3.63,22.2,3.32,2.118866666666667,32.77185273170471,False,1,c194d7e6,2023-07-30_23-37-16,1690774636,32.77185273170471,364708,node07,10.0.0.7,32.77185273170471,1,0.0036199724313891106,0.0005896593598516302,0.04311019846017185,0.00033576109774288915,0.00030001858478757024,1.8986983296503246e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_c194d7e6_73_netParams_connParams_BC-_BC_GABA_weight=0.0036,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_con_2023-07-30_23-36-43"
73,"netParams.connParams.PYR->BC_AMPA.weight      0.000506
netParams.connParams.BC->BC_GABA.weight       0.004859
netParams.connParams.PYR->OLM_AMPA.weight     0.000181
netParams.connParams.BC->PYR_GABA.weight      0.001003
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.OLM->PYR_GABA.weight     0.041048
PYR                                           3.450000
BC                                           19.000000
OLM                                           2.810000
dtype: float64",3.45,19.0,2.81,0.3125666666666664,33.372196674346924,False,1,0dca20cb,2023-07-30_23-37-50,1690774670,33.372196674346924,364708,node07,10.0.0.7,33.372196674346924,1,0.004858760012670535,0.0010029212331614556,0.04104809599942784,0.0005056699264338248,0.00018051773537941176,2.2997270398798235e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_0dca20cb_74_netParams_connParams_BC-_BC_GABA_weight=0.0049,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-37-17"
74,"netParams.connParams.PYR->BC_AMPA.weight      0.000512
netParams.connParams.BC->BC_GABA.weight       0.004088
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.BC->PYR_GABA.weight      0.001080
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.OLM->PYR_GABA.weight     0.043139
PYR                                           2.920000
BC                                           18.400000
OLM                                           3.690000
dtype: float64",2.92,18.4,3.69,0.6382666666666673,33.46896576881409,False,1,888f2b1f,2023-07-30_23-38-24,1690774704,33.46896576881409,364708,node07,10.0.0.7,33.46896576881409,1,0.0040881409584352406,0.00108,0.043139212753465765,0.0005122624058785472,0.00054,3.0000000000000004e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_888f2b1f_75_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-37-51"
75,"netParams.connParams.PYR->BC_AMPA.weight      0.000368
netParams.connParams.BC->BC_GABA.weight       0.002726
netParams.connParams.PYR->OLM_AMPA.weight     0.000258
netParams.connParams.BC->PYR_GABA.weight      0.000808
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.OLM->PYR_GABA.weight     0.042877
PYR                                           3.310000
BC                                           22.000000
OLM                                           2.850000
dtype: float64",3.31,22.0,2.85,1.891766666666668,32.97479462623596,False,1,94c0dfd2,2023-07-30_23-38-58,1690774738,32.97479462623596,364708,node07,10.0.0.7,32.97479462623596,1,0.0027263070666620204,0.0008084292864612869,0.04287741236239977,0.0003683947400438185,0.000257915863819769,2.702631448222626e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_94c0dfd2_76_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_23-38-25"
76,"netParams.connParams.PYR->BC_AMPA.weight      0.000385
netParams.connParams.BC->BC_GABA.weight       0.004247
netParams.connParams.PYR->OLM_AMPA.weight     0.000260
netParams.connParams.BC->PYR_GABA.weight      0.000965
netParams.connParams.PYR->PYR_AMPA.weight     0.000015
netParams.connParams.OLM->PYR_GABA.weight     0.088292
PYR                                           3.160000
BC                                           18.100000
OLM                                           2.400000
dtype: float64",3.16,18.1,2.4,1.2457666666666647,35.01412343978882,False,1,1aac7b89,2023-07-30_23-39-34,1690774774,35.01412343978882,364708,node07,10.0.0.7,35.01412343978882,1,0.0042469485998578626,0.000965036146361381,0.08829237180172708,0.0003845516723244088,0.0002595149686946204,1.4555401257072603e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_1aac7b89_77_netParams_connParams_BC-_BC_GABA_weight=0.0042,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-38-59"
77,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.BC->BC_GABA.weight       0.003813
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.BC->PYR_GABA.weight      0.001080
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.OLM->PYR_GABA.weight     0.043626
PYR                                           3.010000
BC                                           19.800000
OLM                                           3.620000
dtype: float64",3.01,19.8,3.62,0.0471333333333334,33.05625557899475,False,1,9c263283,2023-07-30_23-40-07,1690774807,33.05625557899475,364708,node07,10.0.0.7,33.05625557899475,1,0.003813010377340745,0.00108,0.04362560717184067,0.00054,0.00054,3.0000000000000004e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_9c263283_78_netParams_connParams_BC-_BC_GABA_weight=0.0038,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-39-34"
78,"netParams.connParams.PYR->BC_AMPA.weight      0.000275
netParams.connParams.BC->BC_GABA.weight       0.003838
netParams.connParams.PYR->OLM_AMPA.weight     0.000258
netParams.connParams.BC->PYR_GABA.weight      0.000959
netParams.connParams.PYR->PYR_AMPA.weight     0.000015
netParams.connParams.OLM->PYR_GABA.weight     0.043968
PYR                                           3.310000
BC                                           21.100000
OLM                                           2.840000
dtype: float64",3.31,21.1,2.84,0.7859333333333355,32.50563311576843,False,1,75c5b82d,2023-07-30_23-40-41,1690774841,32.50563311576843,364708,node07,10.0.0.7,32.50563311576843,1,0.003837757298462244,0.0009593647423659509,0.04396846399589056,0.00027456410056852593,0.00025766335867397696,1.4689656807726027e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_75c5b82d_79_netParams_connParams_BC-_BC_GABA_weight=0.0038,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-40-08"
79,"netParams.connParams.PYR->BC_AMPA.weight      0.000322
netParams.connParams.BC->BC_GABA.weight       0.004366
netParams.connParams.PYR->OLM_AMPA.weight     0.000374
netParams.connParams.BC->PYR_GABA.weight      0.000844
netParams.connParams.PYR->PYR_AMPA.weight     0.000018
netParams.connParams.OLM->PYR_GABA.weight     0.043745
PYR                                           3.300000
BC                                           20.000000
OLM                                           3.650000
dtype: float64",3.3,20.0,3.65,0.0413333333333334,33.45742869377136,False,1,d372bc33,2023-07-30_23-41-15,1690774875,33.45742869377136,364708,node07,10.0.0.7,33.45742869377136,1,0.004366350094729158,0.0008442092085412247,0.043744934571245474,0.00032202985186891226,0.00037397691122869464,1.7829779182070924e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_d372bc33_80_netParams_connParams_BC-_BC_GABA_weight=0.0044,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_23-40-41"
80,"netParams.connParams.PYR->BC_AMPA.weight      0.000467
netParams.connParams.BC->BC_GABA.weight       0.004248
netParams.connParams.PYR->OLM_AMPA.weight     0.000398
netParams.connParams.BC->PYR_GABA.weight      0.000404
netParams.connParams.PYR->PYR_AMPA.weight     0.000022
netParams.connParams.OLM->PYR_GABA.weight     0.043818
PYR                                           4.040000
BC                                           23.600000
OLM                                           5.170000
dtype: float64",4.04,23.6,5.17,6.1966666666666725,32.90585970878601,False,1,56029758,2023-07-30_23-41-48,1690774908,32.90585970878601,364708,node07,10.0.0.7,32.90585970878601,1,0.004248030297166301,0.00040389746524196,0.04381810764259608,0.00046735566843605003,0.0003976669242791537,2.1947633089044532e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_56029758_81_netParams_connParams_BC-_BC_GABA_weight=0.0042,netParams_connParams_BC-_PYR_GABA_weight=0.0004,netParams_con_2023-07-30_23-41-15"
81,"netParams.connParams.PYR->BC_AMPA.weight      0.000208
netParams.connParams.BC->BC_GABA.weight       0.004818
netParams.connParams.PYR->OLM_AMPA.weight     0.000458
netParams.connParams.BC->PYR_GABA.weight      0.001030
netParams.connParams.PYR->PYR_AMPA.weight     0.000018
netParams.connParams.OLM->PYR_GABA.weight     0.043687
PYR                                           3.420000
BC                                           19.600000
OLM                                           3.580000
dtype: float64",3.42,19.6,3.58,0.0094999999999998,32.40480875968933,False,1,3b04135a,2023-07-30_23-42-21,1690774941,32.40480875968933,364708,node07,10.0.0.7,32.40480875968933,1,0.004817728731118839,0.0010299763338079133,0.04368743411554933,0.0002079176956220545,0.00045773017683318964,1.8406967598835175e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_3b04135a_82_netParams_connParams_BC-_BC_GABA_weight=0.0048,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-41-48"
82,"netParams.connParams.PYR->BC_AMPA.weight      0.000496
netParams.connParams.BC->BC_GABA.weight       0.004240
netParams.connParams.PYR->OLM_AMPA.weight     0.000247
netParams.connParams.BC->PYR_GABA.weight      0.001046
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.OLM->PYR_GABA.weight     0.043376
PYR                                           3.340000
BC                                           19.900000
OLM                                           2.750000
dtype: float64",3.34,19.9,2.75,0.1861333333333333,32.601948261260986,False,1,d4af918b,2023-07-30_23-42-54,1690774974,32.601948261260986,364708,node07,10.0.0.7,32.601948261260986,1,0.004240162349289145,0.0010462988001757418,0.043376153116521335,0.0004961049156328311,0.0002474297878429069,2.2549700100123972e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_d4af918b_83_netParams_connParams_BC-_BC_GABA_weight=0.0042,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-42-21"
83,"netParams.connParams.PYR->BC_AMPA.weight      0.000452
netParams.connParams.BC->BC_GABA.weight       0.004648
netParams.connParams.PYR->OLM_AMPA.weight     0.000233
netParams.connParams.BC->PYR_GABA.weight      0.001033
netParams.connParams.PYR->PYR_AMPA.weight     0.000011
netParams.connParams.OLM->PYR_GABA.weight     0.043989
PYR                                           3.440000
BC                                           19.700000
OLM                                           3.060000
dtype: float64",3.44,19.7,3.06,0.0593666666666667,34.89853286743164,False,1,90fada72,2023-07-30_23-43-29,1690775009,34.89853286743164,364708,node07,10.0.0.7,34.89853286743164,1,0.004648086555052326,0.0010330230379025037,0.043988761024910394,0.0004515981065481842,0.00023315497143812608,1.072652668950748e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_90fada72_84_netParams_connParams_BC-_BC_GABA_weight=0.0046,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-42-55"
84,"netParams.connParams.PYR->BC_AMPA.weight      0.000428
netParams.connParams.BC->BC_GABA.weight       0.004714
netParams.connParams.PYR->OLM_AMPA.weight     0.000345
netParams.connParams.BC->PYR_GABA.weight      0.001003
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.OLM->PYR_GABA.weight     0.043169
PYR                                           3.310000
BC                                           18.800000
OLM                                           3.160000
dtype: float64",3.31,18.8,3.16,0.3023333333333325,32.609713554382324,False,1,84fedb16,2023-07-30_23-44-03,1690775043,32.609713554382324,364708,node07,10.0.0.7,32.609713554382324,1,0.00471390576411053,0.0010027141478986274,0.04316919103852794,0.00042843730932934853,0.00034527245552940444,1.7069572782073615e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_84fedb16_85_netParams_connParams_BC-_BC_GABA_weight=0.0047,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-43-30"
85,"netParams.connParams.PYR->BC_AMPA.weight      0.000539
netParams.connParams.BC->BC_GABA.weight       0.004528
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.BC->PYR_GABA.weight      0.001080
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.OLM->PYR_GABA.weight     0.043628
PYR                                           3.010000
BC                                           17.500000
OLM                                           3.170000
dtype: float64",3.01,17.5,3.17,1.6796333333333324,33.99427652359009,False,1,615ed43b,2023-07-30_23-44-37,1690775077,33.99427652359009,364708,node07,10.0.0.7,33.99427652359009,1,0.004528190113044552,0.00108,0.04362844699638964,0.0005391517527409988,0.00054,1e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_615ed43b_86_netParams_connParams_BC-_BC_GABA_weight=0.0045,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_23-44-03"
86,"netParams.connParams.PYR->BC_AMPA.weight      0.000247
netParams.connParams.BC->BC_GABA.weight       0.004073
netParams.connParams.PYR->OLM_AMPA.weight     0.000384
netParams.connParams.BC->PYR_GABA.weight      0.001021
netParams.connParams.PYR->PYR_AMPA.weight     0.000025
netParams.connParams.OLM->PYR_GABA.weight     0.043548
PYR                                           3.210000
BC                                           18.800000
OLM                                           3.130000
dtype: float64",3.21,18.8,3.13,0.3141666666666658,32.68057322502136,False,1,eea47802,2023-07-30_23-45-10,1690775110,32.68057322502136,364708,node07,10.0.0.7,32.68057322502136,1,0.004072704751277249,0.0010214967430684876,0.04354848609050576,0.0002465508120737403,0.0003839479734712518,2.5264948807180454e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_eea47802_87_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_23-44-38"
87,"netParams.connParams.PYR->BC_AMPA.weight      0.000185
netParams.connParams.BC->BC_GABA.weight       0.004841
netParams.connParams.PYR->OLM_AMPA.weight     0.000251
netParams.connParams.BC->PYR_GABA.weight      0.000792
netParams.connParams.PYR->PYR_AMPA.weight     0.000012
netParams.connParams.OLM->PYR_GABA.weight     0.044177
PYR                                           3.540000
BC                                           19.900000
OLM                                           3.060000
dtype: float64",3.54,19.9,3.06,0.0826999999999999,33.07705044746399,False,1,66754898,2023-07-30_23-45-44,1690775144,33.07705044746399,364708,node07,10.0.0.7,33.07705044746399,1,0.0048410094374683466,0.0007922362989189344,0.04417672477048437,0.000184507456623436,0.00025098225546442394,1.1516785371298985e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_66754898_88_netParams_connParams_BC-_BC_GABA_weight=0.0048,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_23-45-11"
88,"netParams.connParams.PYR->BC_AMPA.weight      0.000463
netParams.connParams.BC->BC_GABA.weight       0.004983
netParams.connParams.PYR->OLM_AMPA.weight     0.000200
netParams.connParams.BC->PYR_GABA.weight      0.000701
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.OLM->PYR_GABA.weight     0.043647
PYR                                           3.900000
BC                                           21.300000
OLM                                           3.880000
dtype: float64",3.9,21.3,3.88,1.0139000000000016,33.70453381538391,False,1,165aff9d,2023-07-30_23-46-18,1690775178,33.70453381538391,364708,node07,10.0.0.7,33.70453381538391,1,0.004982741108693661,0.0007012976150103061,0.043647494182774124,0.0004632441395584294,0.0002002933297263799,2.292039300974011e-05,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_165aff9d_89_netParams_connParams_BC-_BC_GABA_weight=0.0050,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_23-45-45"
