,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
0,"netParams.connParams.PYR->BC_AMPA.weight      0.000315
netParams.connParams.PYR->BC_NMDA.weight      0.002002
netParams.connParams.PYR->OLM_AMPA.weight     0.000444
netParams.connParams.PYR->OLM_NMDA.weight     0.000769
netParams.connParams.PYR->PYR_AMPA.weight     0.000013
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.740000
BC                                           17.800000
OLM                                           2.570000
dtype: float64",2.74,17.8,2.57,1.5933333333333315,39.67503190040589,False,1,3b5f2173,2023-07-30_22-54-19,1690772059,39.67503190040589,579944,node06,10.0.0.6,39.67503190040589,1,0.0003148344427850505,0.002001985742845684,0.0004435178190521058,0.0007690609389379255,1.3120372808848731e-05,2.6239780813448104e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_3b5f2173_1_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0020,netParams_con_2023-07-30_22-53-30"
1,"netParams.connParams.PYR->BC_AMPA.weight      0.000201
netParams.connParams.PYR->BC_NMDA.weight      0.001885
netParams.connParams.PYR->OLM_AMPA.weight     0.000396
netParams.connParams.PYR->OLM_NMDA.weight     0.000846
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           2.770000
BC                                           18.400000
OLM                                           2.830000
dtype: float64",2.77,18.4,2.83,0.8081666666666673,33.25940251350403,False,1,53d95b2d,2023-07-30_22-54-52,1690772092,33.25940251350403,579944,node06,10.0.0.6,33.25940251350403,1,0.00020091010038055182,0.0018853230811694101,0.0003964014042275552,0.0008456508044572318,1.041168988591605e-05,5.879639408647978e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_53d95b2d_2_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0019,netParams_con_2023-07-30_22-54-19"
2,"netParams.connParams.PYR->BC_AMPA.weight      0.000480
netParams.connParams.PYR->BC_NMDA.weight      0.000983
netParams.connParams.PYR->OLM_AMPA.weight     0.000245
netParams.connParams.PYR->OLM_NMDA.weight     0.000478
netParams.connParams.PYR->PYR_AMPA.weight     0.000016
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           4.540000
BC                                           20.800000
OLM                                           2.380000
dtype: float64",4.54,20.8,2.38,1.279366666666668,33.418038845062256,False,1,fa219c13,2023-07-30_22-55-25,1690772125,33.418038845062256,579944,node06,10.0.0.6,33.418038845062256,1,0.0004796793506881518,0.000983027972736021,0.00024545698819455626,0.0004783831568974037,1.6084844859190756e-05,4.099025726528952e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_fa219c13_3_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0010,netParams_con_2023-07-30_22-54-52"
3,"netParams.connParams.PYR->BC_AMPA.weight      0.000336
netParams.connParams.PYR->BC_NMDA.weight      0.001092
netParams.connParams.PYR->OLM_AMPA.weight     0.000400
netParams.connParams.PYR->OLM_NMDA.weight     0.000448
netParams.connParams.PYR->PYR_AMPA.weight     0.000016
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           4.260000
BC                                           20.600000
OLM                                           2.900000
dtype: float64",4.26,20.6,2.9,0.6604333333333346,33.799898624420166,False,1,2b17fb37,2023-07-30_22-55-59,1690772159,33.799898624420166,579944,node06,10.0.0.6,33.799898624420166,1,0.00033550020671116167,0.0010918962134732978,0.00040026704210005656,0.0004476457024564293,1.5842892970704367e-05,3.465447373174767e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_2b17fb37_4_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0011,netParams_con_2023-07-30_22-55-25"
4,"netParams.connParams.PYR->BC_AMPA.weight      0.000344
netParams.connParams.PYR->BC_NMDA.weight      0.001774
netParams.connParams.PYR->OLM_AMPA.weight     0.000252
netParams.connParams.PYR->OLM_NMDA.weight     0.000710
netParams.connParams.PYR->PYR_AMPA.weight     0.000022
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.320000
BC                                           19.800000
OLM                                           2.370000
dtype: float64",3.32,19.8,2.37,0.4068000000000001,33.742241859436035,False,1,039744be,2023-07-30_22-56-33,1690772193,33.742241859436035,579944,node06,10.0.0.6,33.742241859436035,1,0.0003441851943181329,0.0017735428267223585,0.00025188256157700954,0.000709964106889528,2.1848291377240856e-05,2.1858016508799907e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_039744be_5_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0018,netParams_con_2023-07-30_22-55-59"
5,"netParams.connParams.PYR->BC_AMPA.weight      0.000399
netParams.connParams.PYR->BC_NMDA.weight      0.000925
netParams.connParams.PYR->OLM_AMPA.weight     0.000203
netParams.connParams.PYR->OLM_NMDA.weight     0.001014
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.500000
BC                                           16.600000
OLM                                           5.670000
dtype: float64",3.5,16.6,5.67,4.825199999999995,32.864710569381714,False,1,3d092592,2023-07-30_22-57-06,1690772226,32.864710569381714,579944,node06,10.0.0.6,32.864710569381714,1,0.0003987161466845178,0.0009253232906884623,0.00020341857347470064,0.001014219876077333,2.931264066149119e-05,5.233589392465845e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_3d092592_6_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0009,netParams_con_2023-07-30_22-56-33"
6,"netParams.connParams.PYR->BC_AMPA.weight      0.000290
netParams.connParams.PYR->BC_NMDA.weight      0.000825
netParams.connParams.PYR->OLM_AMPA.weight     0.000426
netParams.connParams.PYR->OLM_NMDA.weight     0.000658
netParams.connParams.PYR->PYR_AMPA.weight     0.000012
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.690000
BC                                           16.200000
OLM                                           4.670000
dtype: float64",3.69,16.2,4.67,4.604166666666667,33.4128475189209,False,1,438c1267,2023-07-30_22-57-39,1690772259,33.4128475189209,579944,node06,10.0.0.6,33.4128475189209,1,0.00028966095690241344,0.0008247875173288097,0.00042632388954437646,0.0006581067456177209,1.2440764696895577e-05,3.980707640445081e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_438c1267_7_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0008,netParams_con_2023-07-30_22-57-06"
7,"netParams.connParams.PYR->BC_AMPA.weight      0.000192
netParams.connParams.PYR->BC_NMDA.weight      0.001945
netParams.connParams.PYR->OLM_AMPA.weight     0.000273
netParams.connParams.PYR->OLM_NMDA.weight     0.000814
netParams.connParams.PYR->PYR_AMPA.weight     0.000016
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.960000
BC                                           17.700000
OLM                                           2.580000
dtype: float64",2.96,17.7,2.58,1.6455000000000002,34.7087676525116,False,1,ae729a4f,2023-07-30_22-58-14,1690772294,34.7087676525116,579944,node06,10.0.0.6,34.7087676525116,1,0.00019237986760147863,0.0019448621548687189,0.0002731607933760061,0.0008137655990477873,1.6234221521788222e-05,4.080272084711244e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_ae729a4f_8_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0019,netParams_con_2023-07-30_22-57-39"
8,"netParams.connParams.PYR->BC_AMPA.weight      0.000377
netParams.connParams.PYR->BC_NMDA.weight      0.000945
netParams.connParams.PYR->OLM_AMPA.weight     0.000529
netParams.connParams.PYR->OLM_NMDA.weight     0.000893
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           3.350000
BC                                           15.800000
OLM                                           5.550000
dtype: float64",3.35,15.8,5.55,6.512166666666662,33.50536131858826,False,1,e44468b4,2023-07-30_22-58-48,1690772328,33.50536131858826,579944,node06,10.0.0.6,33.50536131858826,1,0.00037681570056358063,0.0009450991486252272,0.0005290504659952411,0.0008925929763527801,2.8789978831283786e-05,5.579309401710595e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_e44468b4_9_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0009,netParams_con_2023-07-30_22-58-14"
9,"netParams.connParams.PYR->BC_AMPA.weight      0.000395
netParams.connParams.PYR->BC_NMDA.weight      0.001962
netParams.connParams.PYR->OLM_AMPA.weight     0.000212
netParams.connParams.PYR->OLM_NMDA.weight     0.000487
netParams.connParams.PYR->PYR_AMPA.weight     0.000011
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           4.000000
BC                                           28.000000
OLM                                           1.890000
dtype: float64",4.0,28.0,1.89,23.94066666666667,35.680463790893555,False,1,8c0ee700,2023-07-30_22-59-24,1690772364,35.680463790893555,579944,node06,10.0.0.6,35.680463790893555,1,0.00039524399237199066,0.001962186444331901,0.00021185730073869103,0.00048718800369340165,1.0904545778210761e-05,3.3013213230530577e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_8c0ee700_10_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0020,netParams_co_2023-07-30_22-58-48"
10,"netParams.connParams.PYR->BC_AMPA.weight      0.000302
netParams.connParams.PYR->BC_NMDA.weight      0.002004
netParams.connParams.PYR->OLM_AMPA.weight     0.000446
netParams.connParams.PYR->OLM_NMDA.weight     0.000768
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.850000
BC                                           18.500000
OLM                                           2.750000
dtype: float64",2.85,18.5,2.75,0.7328333333333328,34.04490423202515,False,1,f6abf340,2023-07-30_22-59-58,1690772398,34.04490423202515,579944,node06,10.0.0.6,34.04490423202515,1,0.00030197645367221066,0.0020038461763618237,0.0004456539968395681,0.0007682004698013939,2.7617903210895056e-05,2.198423633397931e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_f6abf340_11_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0020,netParams_co_2023-07-30_22-59-24"
11,"netParams.connParams.PYR->BC_AMPA.weight      0.000298
netParams.connParams.PYR->BC_NMDA.weight      0.001616
netParams.connParams.PYR->OLM_AMPA.weight     0.000253
netParams.connParams.PYR->OLM_NMDA.weight     0.000873
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.960000
BC                                           19.000000
OLM                                           3.080000
dtype: float64",2.96,19.0,3.08,0.2621666666666664,33.21581506729126,False,1,cdb280a4,2023-07-30_23-00-32,1690772432,33.21581506729126,579944,node06,10.0.0.6,33.21581506729126,1,0.0002978317534889276,0.0016163114359641448,0.0002525065186390975,0.000873129913299265,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_cdb280a4_12_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-30_22-59-58"
12,"netParams.connParams.PYR->BC_AMPA.weight      0.000271
netParams.connParams.PYR->BC_NMDA.weight      0.001597
netParams.connParams.PYR->OLM_AMPA.weight     0.000466
netParams.connParams.PYR->OLM_NMDA.weight     0.000697
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.040000
BC                                           17.500000
OLM                                           2.880000
dtype: float64",3.04,17.5,2.88,1.759366666666666,33.4612603187561,False,1,cfa7aa42,2023-07-30_23-01-05,1690772465,33.4612603187561,579944,node06,10.0.0.6,33.4612603187561,1,0.0002712013994074178,0.0015968617209113124,0.0004660325321990249,0.0006970419867306653,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_cfa7aa42_13_netParams_connParams_PYR-_BC_AMPA_weight=0.0003,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-30_23-00-32"
13,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.PYR->BC_NMDA.weight      0.001683
netParams.connParams.PYR->OLM_AMPA.weight     0.000354
netParams.connParams.PYR->OLM_NMDA.weight     0.000882
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.830000
BC                                           17.800000
OLM                                           3.020000
dtype: float64",2.83,17.8,3.02,1.3575333333333317,36.55306434631348,False,1,b0449b47,2023-07-30_23-01-42,1690772502,36.55306434631348,579944,node06,10.0.0.6,36.55306434631348,1,0.00054,0.001683017766859508,0.0003541804949646895,0.0008821180765535617,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_b0449b47_14_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0017,netParams_co_2023-07-30_23-01-06"
14,"netParams.connParams.PYR->BC_AMPA.weight      0.000180
netParams.connParams.PYR->BC_NMDA.weight      0.002070
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.PYR->OLM_NMDA.weight     0.000968
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.710000
BC                                           20.200000
OLM                                           4.000000
dtype: float64",2.71,20.2,4.0,0.3092666666666665,32.6014289855957,False,1,3620b464,2023-07-30_23-02-15,1690772535,32.6014289855957,579944,node06,10.0.0.6,32.6014289855957,1,0.00018,0.00207,0.00054,0.0009676837150757501,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_3620b464_15_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0021,netParams_co_2023-07-30_23-01-43"
15,"netParams.connParams.PYR->BC_AMPA.weight      0.000420
netParams.connParams.PYR->BC_NMDA.weight      0.001403
netParams.connParams.PYR->OLM_AMPA.weight     0.000189
netParams.connParams.PYR->OLM_NMDA.weight     0.000651
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.740000
BC                                           20.100000
OLM                                           2.600000
dtype: float64",3.74,20.1,2.6,0.3589666666666674,33.93573760986328,False,1,37339245,2023-07-30_23-02-50,1690772570,33.93573760986328,579944,node06,10.0.0.6,33.93573760986328,1,0.0004204173348737217,0.0014027815457136642,0.00018915871754489856,0.0006511414224195374,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_37339245_16_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0014,netParams_co_2023-07-30_23-02-16"
16,"netParams.connParams.PYR->BC_AMPA.weight      0.000180
netParams.connParams.PYR->BC_NMDA.weight      0.001273
netParams.connParams.PYR->OLM_AMPA.weight     0.000180
netParams.connParams.PYR->OLM_NMDA.weight     0.000458
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           4.720000
BC                                           23.900000
OLM                                           2.310000
dtype: float64",4.72,23.9,2.31,6.963333333333331,33.56940817832947,False,1,799efbce,2023-07-30_23-03-24,1690772604,33.56940817832947,579944,node06,10.0.0.6,33.56940817832947,1,0.00018,0.001273401861471938,0.00018,0.0004576277257488524,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_799efbce_17_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0013,netParams_co_2023-07-30_23-02-50"
17,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.PYR->BC_NMDA.weight      0.001298
netParams.connParams.PYR->OLM_AMPA.weight     0.000436
netParams.connParams.PYR->OLM_NMDA.weight     0.000559
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.520000
BC                                           18.800000
OLM                                           2.850000
dtype: float64",3.52,18.8,2.85,0.4089333333333325,33.15780854225159,False,1,36645b4e,2023-07-30_23-03-57,1690772637,33.15780854225159,579944,node06,10.0.0.6,33.15780854225159,1,0.00054,0.001297960749369125,0.00043575133687079033,0.0005586397612910068,1e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_36645b4e_18_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0013,netParams_co_2023-07-30_23-03-24"
18,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.PYR->BC_NMDA.weight      0.001076
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.PYR->OLM_NMDA.weight     0.000350
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           4.410000
BC                                           21.500000
OLM                                           2.400000
dtype: float64",4.41,21.5,2.4,1.843266666666668,33.81086087226868,False,1,a44798ef,2023-07-30_23-04-31,1690772671,33.81086087226868,579944,node06,10.0.0.6,33.81086087226868,1,0.00054,0.0010757267530126346,0.00054,0.00035,1e-05,6e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_a44798ef_19_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0011,netParams_co_2023-07-30_23-03-58"
19,"netParams.connParams.PYR->BC_AMPA.weight      0.000524
netParams.connParams.PYR->BC_NMDA.weight      0.001334
netParams.connParams.PYR->OLM_AMPA.weight     0.000329
netParams.connParams.PYR->OLM_NMDA.weight     0.000854
netParams.connParams.PYR->PYR_AMPA.weight     0.000027
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.050000
BC                                           17.500000
OLM                                           3.540000
dtype: float64",3.05,17.5,3.54,1.6429999999999991,33.3834183216095,False,1,87022bfa,2023-07-30_23-05-05,1690772705,33.3834183216095,579944,node06,10.0.0.6,33.3834183216095,1,0.0005242048741113209,0.0013342420282072343,0.0003289715051016038,0.000854470672798513,2.744948621258199e-05,4.136240316229907e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_87022bfa_20_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0013,netParams_co_2023-07-30_23-04-32"
20,"netParams.connParams.PYR->BC_AMPA.weight      0.000381
netParams.connParams.PYR->BC_NMDA.weight      0.001847
netParams.connParams.PYR->OLM_AMPA.weight     0.000180
netParams.connParams.PYR->OLM_NMDA.weight     0.001050
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.760000
BC                                           15.800000
OLM                                           2.760000
dtype: float64",2.76,15.8,2.76,5.350166666666663,33.87576651573181,False,1,436f96dc,2023-07-30_23-05-39,1690772739,33.87576651573181,579944,node06,10.0.0.6,33.87576651573181,1,0.0003806747761485521,0.001846977624747179,0.00018,0.00105,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_436f96dc_21_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0018,netParams_co_2023-07-30_23-05-05"
21,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.PYR->BC_NMDA.weight      0.001546
netParams.connParams.PYR->OLM_AMPA.weight     0.000345
netParams.connParams.PYR->OLM_NMDA.weight     0.000651
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           3.460000
BC                                           21.600000
OLM                                           3.400000
dtype: float64",3.46,21.6,3.4,1.2097666666666695,33.18167471885681,False,1,4a51ee7e,2023-07-30_23-06-13,1690772773,33.18167471885681,579944,node06,10.0.0.6,33.18167471885681,1,0.00054,0.0015455301407166211,0.0003450890065224244,0.0006511348158372567,1e-05,6e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_4a51ee7e_22_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0015,netParams_co_2023-07-30_23-05-40"
22,"netParams.connParams.PYR->BC_AMPA.weight      0.000180
netParams.connParams.PYR->BC_NMDA.weight      0.001554
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.PYR->OLM_NMDA.weight     0.001050
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.540000
BC                                           15.600000
OLM                                           4.000000
dtype: float64",2.54,15.6,4.0,5.910299999999999,32.313947677612305,False,1,a34065bf,2023-07-30_23-06-45,1690772805,32.313947677612305,579944,node06,10.0.0.6,32.313947677612305,1,0.00018,0.0015541863595012703,0.00054,0.00105,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_a34065bf_23_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0016,netParams_co_2023-07-30_23-06-13"
23,"netParams.connParams.PYR->BC_AMPA.weight      0.000386
netParams.connParams.PYR->BC_NMDA.weight      0.001378
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.PYR->OLM_NMDA.weight     0.000350
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           4.080000
BC                                           24.300000
OLM                                           2.340000
dtype: float64",4.08,24.3,2.34,7.661500000000005,33.30662751197815,False,1,bee76d85,2023-07-30_23-07-19,1690772839,33.30662751197815,579944,node06,10.0.0.6,33.30662751197815,1,0.00038648998242806604,0.0013775078514131943,0.00054,0.00035,3.0000000000000004e-05,6e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_bee76d85_24_netParams_connParams_PYR-_BC_AMPA_weight=0.0004,netParams_connParams_PYR-_BC_NMDA_weight=0.0014,netParams_co_2023-07-30_23-06-46"
24,"netParams.connParams.PYR->BC_AMPA.weight      0.000525
netParams.connParams.PYR->BC_NMDA.weight      0.001132
netParams.connParams.PYR->OLM_AMPA.weight     0.000246
netParams.connParams.PYR->OLM_NMDA.weight     0.000687
netParams.connParams.PYR->PYR_AMPA.weight     0.000015
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.650000
BC                                           17.600000
OLM                                           3.450000
dtype: float64",3.65,17.6,3.45,1.5021666666666638,33.420740365982056,False,1,9bdcbaa0,2023-07-30_23-07-53,1690772873,33.420740365982056,579944,node06,10.0.0.6,33.420740365982056,1,0.0005245995438776127,0.0011320875683229154,0.00024586031511011984,0.0006868769226911806,1.4583362816218144e-05,3.5340612609758364e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_9bdcbaa0_25_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0011,netParams_co_2023-07-30_23-07-19"
25,"netParams.connParams.PYR->BC_AMPA.weight      0.000519
netParams.connParams.PYR->BC_NMDA.weight      0.000757
netParams.connParams.PYR->OLM_AMPA.weight     0.000530
netParams.connParams.PYR->OLM_NMDA.weight     0.000356
netParams.connParams.PYR->PYR_AMPA.weight     0.000015
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           4.130000
BC                                           17.200000
OLM                                           3.650000
dtype: float64",4.13,17.2,3.65,2.302166666666667,33.00162220001221,False,1,7e3e7407,2023-07-30_23-08-26,1690772906,33.00162220001221,579944,node06,10.0.0.6,33.00162220001221,1,0.0005187246945835077,0.000757015699044769,0.0005297939997359733,0.00035623431439232015,1.4861748583565583e-05,4.0754328758476385e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_7e3e7407_26_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0008,netParams_co_2023-07-30_23-07-53"
26,"netParams.connParams.PYR->BC_AMPA.weight      0.000180
netParams.connParams.PYR->BC_NMDA.weight      0.002070
netParams.connParams.PYR->OLM_AMPA.weight     0.000540
netParams.connParams.PYR->OLM_NMDA.weight     0.000719
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.860000
BC                                           19.100000
OLM                                           2.580000
dtype: float64",2.86,19.1,2.58,0.4608333333333325,33.929840326309204,False,1,cbe9ac7f,2023-07-30_23-09-00,1690772940,33.929840326309204,579944,node06,10.0.0.6,33.929840326309204,1,0.00018,0.00207,0.00054,0.0007188214833522455,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_cbe9ac7f_27_netParams_connParams_PYR-_BC_AMPA_weight=0.0002,netParams_connParams_PYR-_BC_NMDA_weight=0.0021,netParams_co_2023-07-30_23-08-26"
27,"netParams.connParams.PYR->BC_AMPA.weight      0.000540
netParams.connParams.PYR->BC_NMDA.weight      0.000690
netParams.connParams.PYR->OLM_AMPA.weight     0.000180
netParams.connParams.PYR->OLM_NMDA.weight     0.000350
netParams.connParams.PYR->PYR_AMPA.weight     0.000030
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           6.120000
BC                                           23.200000
OLM                                           2.400000
dtype: float64",6.12,23.2,2.4,7.0411,33.24035596847534,False,1,ab946a28,2023-07-30_23-09-34,1690772974,33.24035596847534,579944,node06,10.0.0.6,33.24035596847534,1,0.00054,0.00069,0.00018,0.00035,3.0000000000000004e-05,2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/bopt/objective_ab946a28_28_netParams_connParams_PYR-_BC_AMPA_weight=0.0005,netParams_connParams_PYR-_BC_NMDA_weight=0.0007,netParams_co_2023-07-30_23-09-01"
