,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
0,"netParams.connParams.BC->BC_GABA.weight       0.002700
netParams.connParams.PYR->BC_NMDA.weight      0.001946
netParams.connParams.BC->PYR_GABA.weight      0.000576
netParams.connParams.PYR->OLM_NMDA.weight     0.000973
netParams.connParams.OLM->PYR_GABA.weight     0.084960
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.590000
BC                                           21.700000
OLM                                           3.090000
dtype: float64",2.59,21.7,3.09,1.5689666666666666,42.58513069152832,False,1,649a9079,2023-07-29_11-59-50,1690646390,42.58513069152832,574813,node06,10.0.0.6,42.58513069152832,1,0.0026999999999999997,0.000576,0.08496,0.0019458000000000001,0.0009729999999999999,2.2799999999999998e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_649a9079_1_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_conn_2023-07-29_11-58-59"
1,"netParams.connParams.BC->BC_GABA.weight       0.005940
netParams.connParams.PYR->BC_NMDA.weight      0.001587
netParams.connParams.BC->PYR_GABA.weight      0.000662
netParams.connParams.PYR->OLM_NMDA.weight     0.000588
netParams.connParams.OLM->PYR_GABA.weight     0.046080
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.830000
BC                                           21.200000
OLM                                           3.390000
dtype: float64",3.83,21.2,3.39,0.8321666666666667,33.30749034881592,False,1,09d973f3,2023-07-29_12-00-23,1690646423,33.30749034881592,574813,node06,10.0.0.6,33.30749034881592,1,0.005939999999999999,0.0006624000000000001,0.046079999999999996,0.0015869999999999999,0.000588,4.4e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_09d973f3_2_netParams_connParams_BC-_BC_GABA_weight=0.0059,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_conn_2023-07-29_11-59-50"
2,"netParams.connParams.BC->BC_GABA.weight       0.006255
netParams.connParams.PYR->BC_NMDA.weight      0.001214
netParams.connParams.BC->PYR_GABA.weight      0.000540
netParams.connParams.PYR->OLM_NMDA.weight     0.000973
netParams.connParams.OLM->PYR_GABA.weight     0.079920
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.020000
BC                                           14.500000
OLM                                           4.260000
dtype: float64",3.02,14.5,4.26,9.255499999999996,35.523157835006714,False,1,9b25fb9e,2023-07-29_12-00-59,1690646459,35.523157835006714,574813,node06,10.0.0.6,35.523157835006714,1,0.006255,0.00054,0.07991999999999999,0.0012144,0.0009729999999999999,3.44e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_9b25fb9e_3_netParams_connParams_BC-_BC_GABA_weight=0.0063,netParams_connParams_BC-_PYR_GABA_weight=0.0005,netParams_conn_2023-07-29_12-00-23"
3,"netParams.connParams.BC->BC_GABA.weight       0.003825
netParams.connParams.PYR->BC_NMDA.weight      0.001780
netParams.connParams.BC->PYR_GABA.weight      0.000763
netParams.connParams.PYR->OLM_NMDA.weight     0.000679
netParams.connParams.OLM->PYR_GABA.weight     0.082080
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.080000
BC                                           18.800000
OLM                                           2.250000
dtype: float64",3.08,18.8,2.25,0.788666666666666,33.81709814071655,False,1,20d6784d,2023-07-29_12-01-33,1690646493,33.81709814071655,574813,node06,10.0.0.6,33.81709814071655,1,0.0038249999999999994,0.0007632000000000001,0.08207999999999999,0.0017802,0.0006789999999999999,3.2e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_20d6784d_4_netParams_connParams_BC-_BC_GABA_weight=0.0038,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_conn_2023-07-29_12-00-59"
4,"netParams.connParams.BC->BC_GABA.weight       0.003600
netParams.connParams.PYR->BC_NMDA.weight      0.002029
netParams.connParams.BC->PYR_GABA.weight      0.000634
netParams.connParams.PYR->OLM_NMDA.weight     0.001043
netParams.connParams.OLM->PYR_GABA.weight     0.101520
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.460000
BC                                           17.600000
OLM                                           2.650000
dtype: float64",2.46,17.6,2.65,1.952266666666664,33.81811165809631,False,1,20a82d30,2023-07-29_12-02-07,1690646527,33.81811165809631,574813,node06,10.0.0.6,33.81811165809631,1,0.0036,0.0006336,0.10152,0.0020285999999999998,0.001043,3.959999999999999e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_20a82d30_5_netParams_connParams_BC-_BC_GABA_weight=0.0036,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_conn_2023-07-29_12-01-33"
5,"netParams.connParams.BC->BC_GABA.weight       0.004095
netParams.connParams.PYR->BC_NMDA.weight      0.000704
netParams.connParams.BC->PYR_GABA.weight      0.000562
netParams.connParams.PYR->OLM_NMDA.weight     0.000539
netParams.connParams.OLM->PYR_GABA.weight     0.075600
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           4.170000
BC                                           17.400000
OLM                                           3.690000
dtype: float64",4.17,17.4,3.69,2.009100000000001,33.2659752368927,False,1,1152dff3,2023-07-29_12-02-40,1690646560,33.2659752368927,574813,node06,10.0.0.6,33.2659752368927,1,0.004095,0.0005616,0.0756,0.0007038,0.000539,3.4799999999999997e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_1152dff3_6_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_conn_2023-07-29_12-02-07"
6,"netParams.connParams.BC->BC_GABA.weight       0.004095
netParams.connParams.PYR->BC_NMDA.weight      0.001145
netParams.connParams.BC->PYR_GABA.weight      0.001001
netParams.connParams.PYR->OLM_NMDA.weight     0.000777
netParams.connParams.OLM->PYR_GABA.weight     0.043920
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.300000
BC                                           16.400000
OLM                                           3.210000
dtype: float64",3.3,16.4,3.21,3.653066666666668,35.80774664878845,False,1,ce17cbe4,2023-07-29_12-03-16,1690646596,35.80774664878845,574813,node06,10.0.0.6,35.80774664878845,1,0.004095,0.0010008,0.04392,0.0011454,0.0007769999999999999,4.7200000000000005e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_ce17cbe4_7_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_conn_2023-07-29_12-02-40"
7,"netParams.connParams.BC->BC_GABA.weight       0.006165
netParams.connParams.PYR->BC_NMDA.weight      0.001490
netParams.connParams.BC->PYR_GABA.weight      0.000785
netParams.connParams.PYR->OLM_NMDA.weight     0.000784
netParams.connParams.OLM->PYR_GABA.weight     0.106560
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           2.920000
BC                                           15.000000
OLM                                           3.210000
dtype: float64",2.92,15.0,3.21,7.444666666666664,33.37694787979126,False,1,4d01c766,2023-07-29_12-03-49,1690646629,33.37694787979126,574813,node06,10.0.0.6,33.37694787979126,1,0.006165,0.0007848,0.10655999999999999,0.0014904,0.000784,4.08e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_4d01c766_8_netParams_connParams_BC-_BC_GABA_weight=0.0062,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_conn_2023-07-29_12-03-16"
8,"netParams.connParams.BC->BC_GABA.weight       0.002925
netParams.connParams.PYR->BC_NMDA.weight      0.001573
netParams.connParams.BC->PYR_GABA.weight      0.000842
netParams.connParams.PYR->OLM_NMDA.weight     0.000770
netParams.connParams.OLM->PYR_GABA.weight     0.102960
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.690000
BC                                           19.900000
OLM                                           2.920000
dtype: float64",2.69,19.9,2.92,0.2549999999999999,33.979740381240845,False,1,ead156b8,2023-07-29_12-04-23,1690646663,33.979740381240845,574813,node06,10.0.0.6,33.979740381240845,1,0.0029249999999999996,0.0008424000000000001,0.10296,0.0015731999999999999,0.0007700000000000001,2.36e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_ead156b8_9_netParams_connParams_BC-_BC_GABA_weight=0.0029,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_conn_2023-07-29_12-03-49"
9,"netParams.connParams.BC->BC_GABA.weight       0.004365
netParams.connParams.PYR->BC_NMDA.weight      0.001711
netParams.connParams.BC->PYR_GABA.weight      0.001022
netParams.connParams.PYR->OLM_NMDA.weight     0.000882
netParams.connParams.OLM->PYR_GABA.weight     0.065520
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           2.740000
BC                                           15.700000
OLM                                           2.570000
dtype: float64",2.74,15.7,2.57,5.723333333333334,33.982017040252686,False,1,91365292,2023-07-29_12-04-57,1690646697,33.982017040252686,574813,node06,10.0.0.6,33.982017040252686,1,0.004364999999999999,0.0010224000000000001,0.06552,0.0017112,0.000882,5.88e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_91365292_10_netParams_connParams_BC-_BC_GABA_weight=0.0044,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-29_12-04-23"
10,"netParams.connParams.BC->BC_GABA.weight       0.002250
netParams.connParams.PYR->BC_NMDA.weight      0.001063
netParams.connParams.BC->PYR_GABA.weight      0.000367
netParams.connParams.PYR->OLM_NMDA.weight     0.000350
netParams.connParams.OLM->PYR_GABA.weight     0.059760
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           5.280000
BC                                           29.400000
OLM                                           2.230000
dtype: float64",5.28,29.4,2.23,33.130399999999995,34.845553398132324,False,1,4482bcc4,2023-07-29_12-05-32,1690646732,34.845553398132324,574813,node06,10.0.0.6,34.845553398132324,1,0.00225,0.00036720000000000004,0.059759999999999994,0.0010626,0.00035,2e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_4482bcc4_11_netParams_connParams_BC-_BC_GABA_weight=0.0022,netParams_connParams_BC-_PYR_GABA_weight=0.0004,netParams_con_2023-07-29_12-04-58"
11,"netParams.connParams.BC->BC_GABA.weight       0.003240
netParams.connParams.PYR->BC_NMDA.weight      0.001808
netParams.connParams.BC->PYR_GABA.weight      0.000857
netParams.connParams.PYR->OLM_NMDA.weight     0.000637
netParams.connParams.OLM->PYR_GABA.weight     0.092160
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.070000
BC                                           22.700000
OLM                                           2.040000
dtype: float64",3.07,22.7,2.04,3.7059333333333337,34.32070994377136,False,1,cdc56af4,2023-07-29_12-06-07,1690646767,34.32070994377136,574813,node06,10.0.0.6,34.32070994377136,1,0.00324,0.0008568,0.09215999999999999,0.0018078,0.000637,2.84e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_cdc56af4_12_netParams_connParams_BC-_BC_GABA_weight=0.0032,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-29_12-05-32"
12,"netParams.connParams.BC->BC_GABA.weight       0.004905
netParams.connParams.PYR->BC_NMDA.weight      0.001394
netParams.connParams.BC->PYR_GABA.weight      0.000878
netParams.connParams.PYR->OLM_NMDA.weight     0.000735
netParams.connParams.OLM->PYR_GABA.weight     0.092880
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.160000
BC                                           18.400000
OLM                                           3.730000
dtype: float64",3.16,18.4,3.73,0.5966666666666672,34.01445484161377,False,1,ca1381d9,2023-07-29_12-06-41,1690646801,34.01445484161377,574813,node06,10.0.0.6,34.01445484161377,1,0.004905,0.0008784000000000001,0.09287999999999999,0.0013938,0.000735,2.72e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_ca1381d9_13_netParams_connParams_BC-_BC_GABA_weight=0.0049,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-29_12-06-07"
13,"netParams.connParams.BC->BC_GABA.weight       0.005130
netParams.connParams.PYR->BC_NMDA.weight      0.001339
netParams.connParams.BC->PYR_GABA.weight      0.000900
netParams.connParams.PYR->OLM_NMDA.weight     0.000791
netParams.connParams.OLM->PYR_GABA.weight     0.095760
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.030000
BC                                           17.100000
OLM                                           3.220000
dtype: float64",3.03,17.1,3.22,2.3061999999999965,32.41357135772705,False,1,595123f5,2023-07-29_12-07-13,1690646833,32.41357135772705,574813,node06,10.0.0.6,32.41357135772705,1,0.005129999999999999,0.0009,0.09575999999999998,0.0013386000000000001,0.000791,2.5999999999999997e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_595123f5_14_netParams_connParams_BC-_BC_GABA_weight=0.0051,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-29_12-06-41"
14,"netParams.connParams.BC->BC_GABA.weight       0.005175
netParams.connParams.PYR->BC_NMDA.weight      0.001421
netParams.connParams.BC->PYR_GABA.weight      0.000914
netParams.connParams.PYR->OLM_NMDA.weight     0.000469
netParams.connParams.OLM->PYR_GABA.weight     0.092160
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.730000
BC                                           15.700000
OLM                                           2.130000
dtype: float64",3.73,15.7,2.13,5.982566666666667,32.89235734939575,False,1,a47f8f18,2023-07-29_12-07-46,1690646866,32.89235734939575,574813,node06,10.0.0.6,32.89235734939575,1,0.005174999999999999,0.0009144000000000001,0.09215999999999999,0.0014214,0.000469,2.8e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_a47f8f18_15_netParams_connParams_BC-_BC_GABA_weight=0.0052,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-29_12-07-13"
15,"netParams.connParams.BC->BC_GABA.weight       0.004995
netParams.connParams.PYR->BC_NMDA.weight      0.000952
netParams.connParams.BC->PYR_GABA.weight      0.000814
netParams.connParams.PYR->OLM_NMDA.weight     0.000728
netParams.connParams.OLM->PYR_GABA.weight     0.105120
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.310000
BC                                           15.300000
OLM                                           4.360000
dtype: float64",3.31,15.3,4.36,6.717666666666664,33.61307334899902,False,1,fb916274,2023-07-29_12-08-20,1690646900,33.61307334899902,574813,node06,10.0.0.6,33.61307334899902,1,0.0049949999999999994,0.0008136,0.10511999999999999,0.0009521999999999999,0.0007279999999999999,5.24e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_fb916274_16_netParams_connParams_BC-_BC_GABA_weight=0.0050,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-29_12-07-46"
16,"netParams.connParams.BC->BC_GABA.weight       0.003195
netParams.connParams.PYR->BC_NMDA.weight      0.001601
netParams.connParams.BC->PYR_GABA.weight      0.000950
netParams.connParams.PYR->OLM_NMDA.weight     0.000896
netParams.connParams.OLM->PYR_GABA.weight     0.097200
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           2.540000
BC                                           16.100000
OLM                                           2.420000
dtype: float64",2.54,16.1,2.42,4.9008333333333285,33.70164728164673,False,1,4f38834d,2023-07-29_12-08-54,1690646934,33.70164728164673,574813,node06,10.0.0.6,33.70164728164673,1,0.003195,0.0009504000000000001,0.0972,0.0016007999999999999,0.0008960000000000001,2.04e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_4f38834d_17_netParams_connParams_BC-_BC_GABA_weight=0.0032,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-29_12-08-20"
17,"netParams.connParams.BC->BC_GABA.weight       0.005490
netParams.connParams.PYR->BC_NMDA.weight      0.001283
netParams.connParams.BC->PYR_GABA.weight      0.001058
netParams.connParams.PYR->OLM_NMDA.weight     0.000854
netParams.connParams.OLM->PYR_GABA.weight     0.087840
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.920000
BC                                           15.800000
OLM                                           3.170000
dtype: float64",2.92,15.8,3.17,5.158799999999996,34.87425231933594,False,1,85cc9061,2023-07-29_12-09-29,1690646969,34.87425231933594,574813,node06,10.0.0.6,34.87425231933594,1,0.00549,0.0010584000000000001,0.08784,0.0012834,0.0008539999999999999,2.52e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_85cc9061_18_netParams_connParams_BC-_BC_GABA_weight=0.0055,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-29_12-08-54"
18,"netParams.connParams.BC->BC_GABA.weight       0.006660
netParams.connParams.PYR->BC_NMDA.weight      0.000911
netParams.connParams.BC->PYR_GABA.weight      0.000698
netParams.connParams.PYR->OLM_NMDA.weight     0.000700
netParams.connParams.OLM->PYR_GABA.weight     0.066960
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.750000
BC                                           15.700000
OLM                                           4.750000
dtype: float64",3.75,15.7,4.75,5.9355,33.34842896461487,False,1,c217cf28,2023-07-29_12-10-02,1690647002,33.34842896461487,574813,node06,10.0.0.6,33.34842896461487,1,0.006659999999999999,0.0006984000000000001,0.06695999999999999,0.0009108,0.0007,3.1199999999999998e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_c217cf28_19_netParams_connParams_BC-_BC_GABA_weight=0.0067,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-29_12-09-29"
19,"netParams.connParams.BC->BC_GABA.weight       0.004680
netParams.connParams.PYR->BC_NMDA.weight      0.001504
netParams.connParams.BC->PYR_GABA.weight      0.000850
netParams.connParams.PYR->OLM_NMDA.weight     0.000469
netParams.connParams.OLM->PYR_GABA.weight     0.098640
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.720000
BC                                           21.200000
OLM                                           2.350000
dtype: float64",3.72,21.2,2.35,1.2162666666666668,34.301753282547,False,1,c870230f,2023-07-29_12-10-37,1690647037,34.301753282547,574813,node06,10.0.0.6,34.301753282547,1,0.00468,0.0008496,0.09864,0.0015041999999999998,0.000469,3.76e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_c870230f_20_netParams_connParams_BC-_BC_GABA_weight=0.0047,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-29_12-10-02"
20,"netParams.connParams.BC->BC_GABA.weight       0.002250
netParams.connParams.PYR->BC_NMDA.weight      0.001656
netParams.connParams.BC->PYR_GABA.weight      0.000965
netParams.connParams.PYR->OLM_NMDA.weight     0.000595
netParams.connParams.OLM->PYR_GABA.weight     0.054000
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.060000
BC                                           25.200000
OLM                                           1.950000
dtype: float64",3.06,25.2,1.95,10.879599999999998,34.20150446891785,False,1,4fc98c9c,2023-07-29_12-11-11,1690647071,34.20150446891785,574813,node06,10.0.0.6,34.20150446891785,1,0.00225,0.0009648,0.05399999999999999,0.001656,0.000595,2.36e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_4fc98c9c_21_netParams_connParams_BC-_BC_GABA_weight=0.0022,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-29_12-10-37"
21,"netParams.connParams.BC->BC_GABA.weight       0.003690
netParams.connParams.PYR->BC_NMDA.weight      0.001808
netParams.connParams.BC->PYR_GABA.weight      0.000749
netParams.connParams.PYR->OLM_NMDA.weight     0.000679
netParams.connParams.OLM->PYR_GABA.weight     0.082800
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.070000
BC                                           19.100000
OLM                                           2.250000
dtype: float64",3.07,19.1,2.25,0.6404333333333326,33.37769031524658,False,1,751d2a3f,2023-07-29_12-11-44,1690647104,33.37769031524658,574813,node06,10.0.0.6,33.37769031524658,1,0.0036899999999999997,0.0007488,0.08279999999999998,0.0018078,0.0006789999999999999,3.08e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_751d2a3f_22_netParams_connParams_BC-_BC_GABA_weight=0.0037,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-29_12-11-11"
22,"netParams.connParams.BC->BC_GABA.weight       0.003105
netParams.connParams.PYR->BC_NMDA.weight      0.001835
netParams.connParams.BC->PYR_GABA.weight      0.000749
netParams.connParams.PYR->OLM_NMDA.weight     0.000735
netParams.connParams.OLM->PYR_GABA.weight     0.074160
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.940000
BC                                           20.600000
OLM                                           2.240000
dtype: float64",2.94,20.6,2.24,0.8276333333333344,34.02540421485901,False,1,fbefa8d4,2023-07-29_12-12-19,1690647139,34.02540421485901,574813,node06,10.0.0.6,34.02540421485901,1,0.0031049999999999997,0.0007488,0.07416,0.0018354,0.000735,2.96e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_fbefa8d4_23_netParams_connParams_BC-_BC_GABA_weight=0.0031,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-29_12-11-45"
23,"netParams.connParams.BC->BC_GABA.weight       0.003555
netParams.connParams.PYR->BC_NMDA.weight      0.001877
netParams.connParams.BC->PYR_GABA.weight      0.000850
netParams.connParams.PYR->OLM_NMDA.weight     0.000826
netParams.connParams.OLM->PYR_GABA.weight     0.088560
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.650000
BC                                           18.900000
OLM                                           2.550000
dtype: float64",2.65,18.9,2.55,0.6541666666666672,33.61956071853638,False,1,fc6c6183,2023-07-29_12-12-52,1690647172,33.61956071853638,574813,node06,10.0.0.6,33.61956071853638,1,0.003555,0.0008496,0.08856,0.0018768,0.0008259999999999999,3.3999999999999996e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_fc6c6183_24_netParams_connParams_BC-_BC_GABA_weight=0.0036,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-29_12-12-19"
24,"netParams.connParams.BC->BC_GABA.weight       0.002880
netParams.connParams.PYR->BC_NMDA.weight      0.002070
netParams.connParams.BC->PYR_GABA.weight      0.000720
netParams.connParams.PYR->OLM_NMDA.weight     0.000658
netParams.connParams.OLM->PYR_GABA.weight     0.081360
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           2.860000
BC                                           23.300000
OLM                                           2.060000
dtype: float64",2.86,23.3,2.06,5.059500000000003,32.955605268478394,False,1,ff7083fa,2023-07-29_12-13-25,1690647205,32.955605268478394,574813,node06,10.0.0.6,32.955605268478394,1,0.0028799999999999997,0.00072,0.08135999999999999,0.00207,0.000658,2.6799999999999998e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_ff7083fa_25_netParams_connParams_BC-_BC_GABA_weight=0.0029,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-29_12-12-52"
25,"netParams.connParams.BC->BC_GABA.weight       0.004500
netParams.connParams.PYR->BC_NMDA.weight      0.001435
netParams.connParams.BC->PYR_GABA.weight      0.000907
netParams.connParams.PYR->OLM_NMDA.weight     0.000742
netParams.connParams.OLM->PYR_GABA.weight     0.092160
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.060000
BC                                           17.400000
OLM                                           3.650000
dtype: float64",3.06,17.4,3.65,1.800266666666668,34.95704674720764,False,1,1d27c6a4,2023-07-29_12-14-00,1690647240,34.95704674720764,574813,node06,10.0.0.6,34.95704674720764,1,0.0045,0.0009072000000000002,0.09215999999999999,0.0014352,0.000742,2.2799999999999998e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_1d27c6a4_26_netParams_connParams_BC-_BC_GABA_weight=0.0045,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-29_12-13-25"
26,"netParams.connParams.BC->BC_GABA.weight       0.002655
netParams.connParams.PYR->BC_NMDA.weight      0.001573
netParams.connParams.BC->PYR_GABA.weight      0.000806
netParams.connParams.PYR->OLM_NMDA.weight     0.000616
netParams.connParams.OLM->PYR_GABA.weight     0.101520
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.180000
BC                                           24.200000
OLM                                           2.100000
dtype: float64",3.18,24.2,2.1,7.384166666666666,33.86016631126404,False,1,c547fe12,2023-07-29_12-14-34,1690647274,33.86016631126404,574813,node06,10.0.0.6,33.86016631126404,1,0.002655,0.0008064000000000001,0.10152,0.0015731999999999999,0.000616,3.08e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_c547fe12_27_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-29_12-14-00"
27,"netParams.connParams.BC->BC_GABA.weight       0.003555
netParams.connParams.PYR->BC_NMDA.weight      0.001725
netParams.connParams.BC->PYR_GABA.weight      0.000626
netParams.connParams.PYR->OLM_NMDA.weight     0.000518
netParams.connParams.OLM->PYR_GABA.weight     0.077760
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.690000
BC                                           22.200000
OLM                                           2.350000
dtype: float64",3.69,22.2,2.35,2.5423000000000004,33.75722861289978,False,1,a0cf1af5,2023-07-29_12-15-08,1690647308,33.75722861289978,574813,node06,10.0.0.6,33.75722861289978,1,0.003555,0.0006264,0.07776,0.001725,0.000518,3.72e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_a0cf1af5_28_netParams_connParams_BC-_BC_GABA_weight=0.0036,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_con_2023-07-29_12-14-34"
28,"netParams.connParams.BC->BC_GABA.weight       0.004095
netParams.connParams.PYR->BC_NMDA.weight      0.001339
netParams.connParams.BC->PYR_GABA.weight      0.000475
netParams.connParams.PYR->OLM_NMDA.weight     0.000910
netParams.connParams.OLM->PYR_GABA.weight     0.069120
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.730000
BC                                           22.800000
OLM                                           6.180000
dtype: float64",3.73,22.8,6.18,5.70206666666667,33.26571464538574,False,1,833855f9,2023-07-29_12-15-42,1690647342,33.26571464538574,574813,node06,10.0.0.6,33.26571464538574,1,0.004095,0.00047520000000000006,0.06911999999999999,0.0013386000000000001,0.00091,2.44e-06,"/ddn/jchen/ray_results/objective_2023-07-29_11-58-54/objective_833855f9_29_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0005,netParams_con_2023-07-29_12-15-08"
