,sdata,PYR,BC,OLM,loss,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/netParams.connParams.BC->BC_GABA.weight,config/netParams.connParams.BC->PYR_GABA.weight,config/netParams.connParams.OLM->PYR_GABA.weight,config/netParams.connParams.PYR->BC_AMPA.weight,config/netParams.connParams.PYR->BC_NMDA.weight,config/netParams.connParams.PYR->OLM_AMPA.weight,config/netParams.connParams.PYR->OLM_NMDA.weight,config/netParams.connParams.PYR->PYR_AMPA.weight,config/netParams.connParams.PYR->PYR_NMDA.weight,logdir
0,"netParams.connParams.PYR->BC_AMPA.weight      0.000439
netParams.connParams.BC->BC_GABA.weight       0.005670
netParams.connParams.PYR->BC_NMDA.weight      0.001297
netParams.connParams.PYR->OLM_AMPA.weight     0.000245
netParams.connParams.BC->PYR_GABA.weight      0.000382
netParams.connParams.PYR->OLM_NMDA.weight     0.000882
netParams.connParams.PYR->PYR_AMPA.weight     0.000013
netParams.connParams.OLM->PYR_GABA.weight     0.049680
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.940000
BC                                           18.900000
OLM                                           4.790000
dtype: float64",3.94,18.9,4.79,0.9141333333333336,43.1235876083374,False,1,2dd60afc,2023-07-30_11-59-41,1690732781,43.1235876083374,379496,node08,10.0.0.8,43.1235876083374,1,0.00567,0.0003816,0.049679999999999995,0.00043920000000000005,0.0012972,0.0002448,0.000882,1.32e-05,3.76e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_2dd60afc_1_netParams_connParams_BC-_BC_GABA_weight=0.0057,netParams_connParams_BC-_PYR_GABA_weight=0.0004,netParams_conn_2023-07-30_11-58-50"
1,"netParams.connParams.PYR->BC_AMPA.weight      0.000414
netParams.connParams.BC->BC_GABA.weight       0.002745
netParams.connParams.PYR->BC_NMDA.weight      0.000994
netParams.connParams.PYR->OLM_AMPA.weight     0.000220
netParams.connParams.BC->PYR_GABA.weight      0.001008
netParams.connParams.PYR->OLM_NMDA.weight     0.000861
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.OLM->PYR_GABA.weight     0.083520
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.090000
BC                                           18.600000
OLM                                           3.520000
dtype: float64",3.09,18.6,3.52,0.4249999999999984,33.19863224029541,False,1,2ee7fb2c,2023-07-30_12-00-14,1690732814,33.19863224029541,379496,node08,10.0.0.8,33.19863224029541,1,0.002745,0.001008,0.08351999999999998,0.00041400000000000003,0.0009935999999999999,0.00021960000000000003,0.000861,1.6800000000000002e-05,5.0800000000000005e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_2ee7fb2c_2_netParams_connParams_BC-_BC_GABA_weight=0.0027,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_conn_2023-07-30_11-59-41"
2,"netParams.connParams.PYR->BC_AMPA.weight      0.000241
netParams.connParams.BC->BC_GABA.weight       0.003600
netParams.connParams.PYR->BC_NMDA.weight      0.001297
netParams.connParams.PYR->OLM_AMPA.weight     0.000450
netParams.connParams.BC->PYR_GABA.weight      0.000389
netParams.connParams.PYR->OLM_NMDA.weight     0.000504
netParams.connParams.PYR->PYR_AMPA.weight     0.000024
netParams.connParams.OLM->PYR_GABA.weight     0.092160
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.890000
BC                                           23.300000
OLM                                           3.280000
dtype: float64",3.89,23.3,3.28,4.43286666666667,33.93670058250427,False,1,4aaf5178,2023-07-30_12-00-48,1690732848,33.93670058250427,379496,node08,10.0.0.8,33.93670058250427,1,0.0036,0.0003888,0.09215999999999999,0.0002412,0.0012972,0.00045,0.000504,2.4400000000000004e-05,2.2399999999999997e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_4aaf5178_3_netParams_connParams_BC-_BC_GABA_weight=0.0036,netParams_connParams_BC-_PYR_GABA_weight=0.0004,netParams_conn_2023-07-30_12-00-15"
3,"netParams.connParams.PYR->BC_AMPA.weight      0.000450
netParams.connParams.BC->BC_GABA.weight       0.004095
netParams.connParams.PYR->BC_NMDA.weight      0.001159
netParams.connParams.PYR->OLM_AMPA.weight     0.000320
netParams.connParams.BC->PYR_GABA.weight      0.000698
netParams.connParams.PYR->OLM_NMDA.weight     0.000476
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.OLM->PYR_GABA.weight     0.077040
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.970000
BC                                           21.400000
OLM                                           2.480000
dtype: float64",3.97,21.4,2.48,1.4223333333333328,33.43538308143616,False,1,0f162ae3,2023-07-30_12-01-22,1690732882,33.43538308143616,379496,node08,10.0.0.8,33.43538308143616,1,0.004095,0.0006984000000000001,0.07704,0.00045,0.0011592,0.0003204,0.00047599999999999997,1.7e-05,5.32e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_0f162ae3_4_netParams_connParams_BC-_BC_GABA_weight=0.0041,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_conn_2023-07-30_12-00-49"
4,"netParams.connParams.PYR->BC_AMPA.weight      0.000331
netParams.connParams.BC->BC_GABA.weight       0.006300
netParams.connParams.PYR->BC_NMDA.weight      0.001753
netParams.connParams.PYR->OLM_AMPA.weight     0.000490
netParams.connParams.BC->PYR_GABA.weight      0.000936
netParams.connParams.PYR->OLM_NMDA.weight     0.000868
netParams.connParams.PYR->PYR_AMPA.weight     0.000015
netParams.connParams.OLM->PYR_GABA.weight     0.099360
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           2.600000
BC                                           14.000000
OLM                                           3.130000
dtype: float64",2.6,14.0,3.13,11.051066666666664,34.39488625526428,False,1,5d0a2785,2023-07-30_12-01-56,1690732916,34.39488625526428,379496,node08,10.0.0.8,34.39488625526428,1,0.0063,0.000936,0.09936,0.00033120000000000003,0.0017526,0.0004896000000000001,0.0008680000000000001,1.52e-05,4.9999999999999996e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_5d0a2785_5_netParams_connParams_BC-_BC_GABA_weight=0.0063,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_conn_2023-07-30_12-01-22"
5,"netParams.connParams.PYR->BC_AMPA.weight      0.000479
netParams.connParams.BC->BC_GABA.weight       0.005940
netParams.connParams.PYR->BC_NMDA.weight      0.001173
netParams.connParams.PYR->OLM_AMPA.weight     0.000392
netParams.connParams.BC->PYR_GABA.weight      0.000641
netParams.connParams.PYR->OLM_NMDA.weight     0.000602
netParams.connParams.PYR->PYR_AMPA.weight     0.000021
netParams.connParams.OLM->PYR_GABA.weight     0.068400
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.810000
BC                                           16.800000
OLM                                           3.280000
dtype: float64",3.81,16.8,3.28,2.888999999999997,33.609755516052246,False,1,77c3bed5,2023-07-30_12-02-30,1690732950,33.609755516052246,379496,node08,10.0.0.8,33.609755516052246,1,0.005939999999999999,0.0006408,0.06839999999999999,0.00047880000000000004,0.001173,0.0003924,0.000602,2.0800000000000004e-05,5.3599999999999995e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_77c3bed5_6_netParams_connParams_BC-_BC_GABA_weight=0.0059,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_conn_2023-07-30_12-01-56"
6,"netParams.connParams.PYR->BC_AMPA.weight      0.000500
netParams.connParams.BC->BC_GABA.weight       0.003465
netParams.connParams.PYR->BC_NMDA.weight      0.001573
netParams.connParams.PYR->OLM_AMPA.weight     0.000360
netParams.connParams.BC->PYR_GABA.weight      0.000605
netParams.connParams.PYR->OLM_NMDA.weight     0.000350
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.OLM->PYR_GABA.weight     0.083520
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           4.140000
BC                                           23.400000
OLM                                           2.260000
dtype: float64",4.14,23.4,2.26,5.264699999999999,33.93423056602478,False,1,49815ab5,2023-07-30_12-03-04,1690732984,33.93423056602478,379496,node08,10.0.0.8,33.93423056602478,1,0.0034649999999999998,0.0006048000000000001,0.08351999999999998,0.0005004,0.0015731999999999999,0.00036,0.00035,1.6800000000000002e-05,4.08e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_49815ab5_7_netParams_connParams_BC-_BC_GABA_weight=0.0035,netParams_connParams_BC-_PYR_GABA_weight=0.0006,netParams_conn_2023-07-30_12-02-30"
7,"netParams.connParams.PYR->BC_AMPA.weight      0.000306
netParams.connParams.BC->BC_GABA.weight       0.002880
netParams.connParams.PYR->BC_NMDA.weight      0.001408
netParams.connParams.PYR->OLM_AMPA.weight     0.000331
netParams.connParams.BC->PYR_GABA.weight      0.000468
netParams.connParams.PYR->OLM_NMDA.weight     0.000581
netParams.connParams.PYR->PYR_AMPA.weight     0.000011
netParams.connParams.OLM->PYR_GABA.weight     0.088560
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.600000
BC                                           21.100000
OLM                                           2.520000
dtype: float64",3.6,21.1,2.52,0.9767000000000022,33.492270946502686,False,1,59d274bd,2023-07-30_12-03-38,1690733018,33.492270946502686,379496,node08,10.0.0.8,33.492270946502686,1,0.0028799999999999997,0.00046800000000000005,0.08856,0.000306,0.0014076,0.00033120000000000003,0.000581,1.1400000000000001e-05,4.96e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_59d274bd_8_netParams_connParams_BC-_BC_GABA_weight=0.0029,netParams_connParams_BC-_PYR_GABA_weight=0.0005,netParams_conn_2023-07-30_12-03-04"
8,"netParams.connParams.PYR->BC_AMPA.weight      0.000252
netParams.connParams.BC->BC_GABA.weight       0.005805
netParams.connParams.PYR->BC_NMDA.weight      0.002029
netParams.connParams.PYR->OLM_AMPA.weight     0.000205
netParams.connParams.BC->PYR_GABA.weight      0.000547
netParams.connParams.PYR->OLM_NMDA.weight     0.000378
netParams.connParams.PYR->PYR_AMPA.weight     0.000011
netParams.connParams.OLM->PYR_GABA.weight     0.057600
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           5.030000
BC                                           27.600000
OLM                                           1.910000
dtype: float64",5.03,27.6,1.91,22.56656666666668,35.95907378196716,False,1,5b5ec1a3,2023-07-30_12-04-14,1690733054,35.95907378196716,379496,node08,10.0.0.8,35.95907378196716,1,0.005804999999999999,0.0005472000000000001,0.0576,0.000252,0.0020285999999999998,0.0002052,0.00037799999999999997,1.1200000000000001e-05,5.919999999999999e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_5b5ec1a3_9_netParams_connParams_BC-_BC_GABA_weight=0.0058,netParams_connParams_BC-_PYR_GABA_weight=0.0005,netParams_conn_2023-07-30_12-03-38"
9,"netParams.connParams.PYR->BC_AMPA.weight      0.000508
netParams.connParams.BC->BC_GABA.weight       0.003735
netParams.connParams.PYR->BC_NMDA.weight      0.001918
netParams.connParams.PYR->OLM_AMPA.weight     0.000349
netParams.connParams.BC->PYR_GABA.weight      0.000986
netParams.connParams.PYR->OLM_NMDA.weight     0.000504
netParams.connParams.PYR->PYR_AMPA.weight     0.000010
netParams.connParams.OLM->PYR_GABA.weight     0.101520
netParams.connParams.PYR->PYR_NMDA.weight     0.000005
PYR                                           3.000000
BC                                           20.200000
OLM                                           1.840000
dtype: float64",3.0,20.2,1.84,1.0075,34.25672006607056,False,1,cc1ef125,2023-07-30_12-04-48,1690733088,34.25672006607056,379496,node08,10.0.0.8,34.25672006607056,1,0.0037349999999999996,0.0009864000000000001,0.10152,0.0005076000000000001,0.0019182000000000001,0.00034920000000000003,0.000504,1e-05,4.96e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_cc1ef125_10_netParams_connParams_BC-_BC_GABA_weight=0.0037,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_12-04-14"
10,"netParams.connParams.PYR->BC_AMPA.weight      0.000396
netParams.connParams.BC->BC_GABA.weight       0.002385
netParams.connParams.PYR->BC_NMDA.weight      0.000718
netParams.connParams.PYR->OLM_AMPA.weight     0.000263
netParams.connParams.BC->PYR_GABA.weight      0.000814
netParams.connParams.PYR->OLM_NMDA.weight     0.001015
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.OLM->PYR_GABA.weight     0.064800
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.470000
BC                                           16.800000
OLM                                           5.530000
dtype: float64",3.47,16.8,5.53,4.223499999999997,33.85593605041504,False,1,54da4499,2023-07-30_12-05-22,1690733122,33.85593605041504,379496,node08,10.0.0.8,33.85593605041504,1,0.002385,0.0008136,0.0648,0.00039600000000000003,0.0007176,0.0002628,0.001015,2.8000000000000003e-05,3.88e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_54da4499_11_netParams_connParams_BC-_BC_GABA_weight=0.0024,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-04-48"
11,"netParams.connParams.PYR->BC_AMPA.weight      0.000407
netParams.connParams.BC->BC_GABA.weight       0.005040
netParams.connParams.PYR->BC_NMDA.weight      0.000828
netParams.connParams.PYR->OLM_AMPA.weight     0.000191
netParams.connParams.BC->PYR_GABA.weight      0.000864
netParams.connParams.PYR->OLM_NMDA.weight     0.000819
netParams.connParams.PYR->PYR_AMPA.weight     0.000014
netParams.connParams.OLM->PYR_GABA.weight     0.043920
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           4.100000
BC                                           17.400000
OLM                                           5.330000
dtype: float64",4.1,17.4,5.33,3.1090666666666675,34.31864380836487,False,1,8c5cfbcd,2023-07-30_12-05-56,1690733156,34.31864380836487,379496,node08,10.0.0.8,34.31864380836487,1,0.005039999999999999,0.000864,0.04392,0.0004068,0.000828,0.0001908,0.0008190000000000001,1.4200000000000001e-05,3.6e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_8c5cfbcd_12_netParams_connParams_BC-_BC_GABA_weight=0.0050,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-05-22"
12,"netParams.connParams.PYR->BC_AMPA.weight      0.000421
netParams.connParams.BC->BC_GABA.weight       0.004950
netParams.connParams.PYR->BC_NMDA.weight      0.000952
netParams.connParams.PYR->OLM_AMPA.weight     0.000259
netParams.connParams.BC->PYR_GABA.weight      0.001051
netParams.connParams.PYR->OLM_NMDA.weight     0.000847
netParams.connParams.PYR->PYR_AMPA.weight     0.000020
netParams.connParams.OLM->PYR_GABA.weight     0.036000
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           4.020000
BC                                           18.700000
OLM                                           5.720000
dtype: float64",4.02,18.7,5.72,2.174966666666666,33.3111674785614,False,1,2a93796f,2023-07-30_12-06-30,1690733190,33.3111674785614,379496,node08,10.0.0.8,33.3111674785614,1,0.0049499999999999995,0.0010512000000000002,0.036,0.00042120000000000005,0.0009521999999999999,0.0002592,0.0008470000000000001,2.0200000000000003e-05,3.0399999999999997e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_2a93796f_13_netParams_connParams_BC-_BC_GABA_weight=0.0049,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_12-05-56"
13,"netParams.connParams.PYR->BC_AMPA.weight      0.000364
netParams.connParams.BC->BC_GABA.weight       0.005040
netParams.connParams.PYR->BC_NMDA.weight      0.000938
netParams.connParams.PYR->OLM_AMPA.weight     0.000256
netParams.connParams.BC->PYR_GABA.weight      0.000828
netParams.connParams.PYR->OLM_NMDA.weight     0.001008
netParams.connParams.PYR->PYR_AMPA.weight     0.000014
netParams.connParams.OLM->PYR_GABA.weight     0.054720
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.660000
BC                                           17.100000
OLM                                           5.590000
dtype: float64",3.66,17.1,5.59,3.785599999999997,33.767927408218384,False,1,eb1c1f22,2023-07-30_12-07-04,1690733224,33.767927408218384,379496,node08,10.0.0.8,33.767927408218384,1,0.005039999999999999,0.0008280000000000001,0.05471999999999999,0.00036360000000000006,0.0009384,0.00025560000000000003,0.001008,1.4200000000000001e-05,4.28e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_eb1c1f22_14_netParams_connParams_BC-_BC_GABA_weight=0.0050,netParams_connParams_BC-_PYR_GABA_weight=0.0008,netParams_con_2023-07-30_12-06-30"
14,"netParams.connParams.PYR->BC_AMPA.weight      0.000454
netParams.connParams.BC->BC_GABA.weight       0.002295
netParams.connParams.PYR->BC_NMDA.weight      0.001076
netParams.connParams.PYR->OLM_AMPA.weight     0.000180
netParams.connParams.BC->PYR_GABA.weight      0.000360
netParams.connParams.PYR->OLM_NMDA.weight     0.000721
netParams.connParams.PYR->PYR_AMPA.weight     0.000019
netParams.connParams.OLM->PYR_GABA.weight     0.078480
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.770000
BC                                           22.700000
OLM                                           3.700000
dtype: float64",3.77,22.7,3.7,3.079266666666667,32.95464491844177,False,1,c78c45c9,2023-07-30_12-07-37,1690733257,32.95464491844177,379496,node08,10.0.0.8,32.95464491844177,1,0.0022949999999999997,0.00036,0.07848,0.0004536000000000001,0.0010764,0.00018,0.0007210000000000001,1.86e-05,3.0399999999999997e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_c78c45c9_15_netParams_connParams_BC-_BC_GABA_weight=0.0023,netParams_connParams_BC-_PYR_GABA_weight=0.0004,netParams_con_2023-07-30_12-07-04"
15,"netParams.connParams.PYR->BC_AMPA.weight      0.000191
netParams.connParams.BC->BC_GABA.weight       0.006705
netParams.connParams.PYR->BC_NMDA.weight      0.001463
netParams.connParams.PYR->OLM_AMPA.weight     0.000292
netParams.connParams.BC->PYR_GABA.weight      0.000742
netParams.connParams.PYR->OLM_NMDA.weight     0.000945
netParams.connParams.PYR->PYR_AMPA.weight     0.000023
netParams.connParams.OLM->PYR_GABA.weight     0.053280
netParams.connParams.PYR->PYR_NMDA.weight     0.000004
PYR                                           3.170000
BC                                           17.200000
OLM                                           3.750000
dtype: float64",3.17,17.2,3.75,2.1191,34.0748724937439,False,1,2ed50491,2023-07-30_12-08-11,1690733291,34.0748724937439,379496,node08,10.0.0.8,34.0748724937439,1,0.006704999999999999,0.0007416,0.053279999999999994,0.0001908,0.0014628,0.00029160000000000004,0.0009450000000000001,2.2800000000000002e-05,4.4e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_2ed50491_16_netParams_connParams_BC-_BC_GABA_weight=0.0067,netParams_connParams_BC-_PYR_GABA_weight=0.0007,netParams_con_2023-07-30_12-07-37"
16,"netParams.connParams.PYR->BC_AMPA.weight      0.000529
netParams.connParams.BC->BC_GABA.weight       0.004590
netParams.connParams.PYR->BC_NMDA.weight      0.001684
netParams.connParams.PYR->OLM_AMPA.weight     0.000220
netParams.connParams.BC->PYR_GABA.weight      0.000518
netParams.connParams.PYR->OLM_NMDA.weight     0.000749
netParams.connParams.PYR->PYR_AMPA.weight     0.000013
netParams.connParams.OLM->PYR_GABA.weight     0.045360
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.690000
BC                                           23.200000
OLM                                           4.150000
dtype: float64",3.69,23.2,4.15,4.278300000000001,33.391170024871826,False,1,c31ceab3,2023-07-30_12-08-44,1690733324,33.391170024871826,379496,node08,10.0.0.8,33.391170024871826,1,0.0045899999999999995,0.0005184,0.04536,0.0005292000000000001,0.0016836,0.00021960000000000003,0.000749,1.32e-05,3.36e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_c31ceab3_17_netParams_connParams_BC-_BC_GABA_weight=0.0046,netParams_connParams_BC-_PYR_GABA_weight=0.0005,netParams_con_2023-07-30_12-08-11"
17,"netParams.connParams.PYR->BC_AMPA.weight      0.000364
netParams.connParams.BC->BC_GABA.weight       0.005445
netParams.connParams.PYR->BC_NMDA.weight      0.001297
netParams.connParams.PYR->OLM_AMPA.weight     0.000396
netParams.connParams.BC->PYR_GABA.weight      0.001066
netParams.connParams.PYR->OLM_NMDA.weight     0.000924
netParams.connParams.PYR->PYR_AMPA.weight     0.000017
netParams.connParams.OLM->PYR_GABA.weight     0.073440
netParams.connParams.PYR->PYR_NMDA.weight     0.000006
PYR                                           2.930000
BC                                           15.000000
OLM                                           3.710000
dtype: float64",2.93,15.0,3.71,7.438566666666664,33.43976831436157,False,1,8a6d5b67,2023-07-30_12-09-18,1690733358,33.43976831436157,379496,node08,10.0.0.8,33.43976831436157,1,0.005445,0.0010656,0.07343999999999999,0.00036360000000000006,0.0012972,0.00039600000000000003,0.0009239999999999999,1.72e-05,5.9600000000000005e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_8a6d5b67_18_netParams_connParams_BC-_BC_GABA_weight=0.0054,netParams_connParams_BC-_PYR_GABA_weight=0.0011,netParams_con_2023-07-30_12-08-45"
18,"netParams.connParams.PYR->BC_AMPA.weight      0.000439
netParams.connParams.BC->BC_GABA.weight       0.002925
netParams.connParams.PYR->BC_NMDA.weight      0.001063
netParams.connParams.PYR->OLM_AMPA.weight     0.000227
netParams.connParams.BC->PYR_GABA.weight      0.000936
netParams.connParams.PYR->OLM_NMDA.weight     0.000812
netParams.connParams.PYR->PYR_AMPA.weight     0.000028
netParams.connParams.OLM->PYR_GABA.weight     0.062640
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.120000
BC                                           18.400000
OLM                                           3.420000
dtype: float64",3.12,18.4,3.42,0.5803000000000006,33.63185501098633,False,1,7384d98c,2023-07-30_12-09-52,1690733392,33.63185501098633,379496,node08,10.0.0.8,33.63185501098633,1,0.0029249999999999996,0.000936,0.06264,0.00043920000000000005,0.0010626,0.0002268,0.000812,2.84e-05,2.2e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_7384d98c_19_netParams_connParams_BC-_BC_GABA_weight=0.0029,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-09-18"
19,"netParams.connParams.PYR->BC_AMPA.weight      0.000389
netParams.connParams.BC->BC_GABA.weight       0.002970
netParams.connParams.PYR->BC_NMDA.weight      0.001007
netParams.connParams.PYR->OLM_AMPA.weight     0.000288
netParams.connParams.BC->PYR_GABA.weight      0.000929
netParams.connParams.PYR->OLM_NMDA.weight     0.000651
netParams.connParams.PYR->PYR_AMPA.weight     0.000025
netParams.connParams.OLM->PYR_GABA.weight     0.061920
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.540000
BC                                           20.000000
OLM                                           3.590000
dtype: float64",3.54,20.0,3.59,0.0481333333333334,35.09579086303711,False,1,1662c8a2,2023-07-30_12-10-27,1690733427,35.09579086303711,379496,node08,10.0.0.8,35.09579086303711,1,0.0029699999999999996,0.0009288,0.061919999999999996,0.0003888,0.0010073999999999999,0.000288,0.000651,2.5200000000000003e-05,2.08e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_1662c8a2_20_netParams_connParams_BC-_BC_GABA_weight=0.0030,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-09-52"
20,"netParams.connParams.PYR->BC_AMPA.weight      0.000295
netParams.connParams.BC->BC_GABA.weight       0.002925
netParams.connParams.PYR->BC_NMDA.weight      0.000718
netParams.connParams.PYR->OLM_AMPA.weight     0.000292
netParams.connParams.BC->PYR_GABA.weight      0.000986
netParams.connParams.PYR->OLM_NMDA.weight     0.000623
netParams.connParams.PYR->PYR_AMPA.weight     0.000026
netParams.connParams.OLM->PYR_GABA.weight     0.093600
netParams.connParams.PYR->PYR_NMDA.weight     0.000003
PYR                                           3.830000
BC                                           16.900000
OLM                                           3.600000
dtype: float64",3.83,16.9,3.6,2.6990000000000016,35.43900680541992,False,1,a2ef38bf,2023-07-30_12-11-02,1690733462,35.43900680541992,379496,node08,10.0.0.8,35.43900680541992,1,0.0029249999999999996,0.0009864000000000001,0.09359999999999999,0.0002952,0.0007176,0.00029160000000000004,0.0006230000000000001,2.56e-05,2.5999999999999997e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_a2ef38bf_21_netParams_connParams_BC-_BC_GABA_weight=0.0029,netParams_connParams_BC-_PYR_GABA_weight=0.0010,netParams_con_2023-07-30_12-10-27"
21,"netParams.connParams.PYR->BC_AMPA.weight      0.000389
netParams.connParams.BC->BC_GABA.weight       0.002970
netParams.connParams.PYR->BC_NMDA.weight      0.000994
netParams.connParams.PYR->OLM_AMPA.weight     0.000230
netParams.connParams.BC->PYR_GABA.weight      0.000922
netParams.connParams.PYR->OLM_NMDA.weight     0.000742
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.OLM->PYR_GABA.weight     0.062640
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.390000
BC                                           19.500000
OLM                                           3.040000
dtype: float64",3.39,19.5,3.04,0.0757999999999999,34.0207462310791,False,1,5adb11d0,2023-07-30_12-11-37,1690733497,34.0207462310791,379496,node08,10.0.0.8,34.0207462310791,1,0.0029699999999999996,0.0009216000000000001,0.06264,0.0003888,0.0009935999999999999,0.00023040000000000002,0.000742,2.9400000000000003e-05,2.12e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_5adb11d0_22_netParams_connParams_BC-_BC_GABA_weight=0.0030,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-11-03"
22,"netParams.connParams.PYR->BC_AMPA.weight      0.000385
netParams.connParams.BC->BC_GABA.weight       0.003330
netParams.connParams.PYR->BC_NMDA.weight      0.000911
netParams.connParams.PYR->OLM_AMPA.weight     0.000288
netParams.connParams.BC->PYR_GABA.weight      0.000900
netParams.connParams.PYR->OLM_NMDA.weight     0.000665
netParams.connParams.PYR->PYR_AMPA.weight     0.000029
netParams.connParams.OLM->PYR_GABA.weight     0.060480
netParams.connParams.PYR->PYR_NMDA.weight     0.000002
PYR                                           3.660000
BC                                           18.500000
OLM                                           3.300000
dtype: float64",3.66,18.5,3.3,0.5237666666666663,35.77546763420105,False,1,96f2794f,2023-07-30_12-12-12,1690733532,35.77546763420105,379496,node08,10.0.0.8,35.77546763420105,1,0.0033299999999999996,0.0009,0.06047999999999999,0.00038520000000000004,0.0009108,0.000288,0.000665,2.9200000000000005e-05,2.04e-06,"/ddn/jchen/dev/optimization/batchdir/ray_ses/optuna/objective_96f2794f_23_netParams_connParams_BC-_BC_GABA_weight=0.0033,netParams_connParams_BC-_PYR_GABA_weight=0.0009,netParams_con_2023-07-30_12-11-37"
